id,time,review,read_volume
342,2022/5/3,烂得很。这一次上不去准备清仓了，中签股，拿了几年了,778
343,2022/5/1,西部证券下调亿联网络评级至增持,637
344,2022/4/30,亿联网络04月29日获深股通增持17.37万股,457
345,2022/4/29,亿联网络：一季度净利润同比增长30.05%,1948
346,2022/4/29,这票现在箱体里震荡，操作相对简单，冲不过箱体高点就,504
347,2022/4/29,亿联网络04月28日被深股通减持2.39万股,330
348,2022/4/29,咋这么优秀,334
349,2022/4/29,亿联网络：连续3日融资净买入累计695.36万元（04-28）,310
350,2022/4/28,人民币超贬对你不也是大利好吗？咋没反应呢,527
351,2022/4/28,融券增多，看跌,310
352,2022/4/28,该股涨跌规律,946
353,2022/4/28,昨天你好像没怎么涨吧,387
354,2022/4/28,亿联网络：融资净买入176.27万元，融资余额8653.98万,310
355,2022/4/28,亿联网络04月27日获深股通增持20.68万股,341
356,2022/4/27,亿联网络4月27日快速反弹,266
357,2022/4/27,$亿联网络(SZ300628)$在最危险的时候，北向资金用真金,417
358,2022/4/27,亿联网络：融资净买入393.95万元，融资余额8477.71万,369
359,2022/4/27,亿联网络04月26日获深股通增持23.21万股,422
360,2022/4/26,业绩增长，股价下跌，这难道就是价值投资的结果,494
361,2022/4/26,低吸[大笑][鼓掌][发呆][滴汗],561
362,2022/4/26,这股票.一看就知道有人操纵股价,657
363,2022/4/26,亿联网络接受23家机构调研！,609
364,2022/4/26,国信证券维持亿联网络买入评级：新业务接力驱动成长 ,393
365,2022/4/26,不服不行,261
366,2022/4/26,长江证券维持亿联网络买入评级 预计2022年净利润同比,587
367,2022/4/26,就是和大盘反着来，不服不行,493
368,2022/4/26,亿联网络：融资净偿还249.46万元，融资余额8083.75万,275
369,2022/4/26,亿联网络04月25日获深股通增持51.38万股,284
370,2022/4/25,$亿联网络(SZ300628)$迟早爆跌，给你们一个总该。,394
371,2022/4/26,2021年年报及2022年一季报点评：业绩大超预,2126
372,2022/4/25,2021年年报及2022年一季报点评：业绩持续高,1500
373,2022/4/25,民生证券维持亿联网络推荐评级,409
374,2022/4/25,民生证券维持亿联网络推荐评级 预计2022年,451
375,2022/4/25,国信证券维持亿联网络买入评级 预计2022年,375
376,2022/4/25,新业务接力驱动成长，多层次长效激励机制激,1030
377,2022/4/25,以前有只股票，一边把账目做的很好看，用融,536
378,2022/4/25,【调研快报】亿联网络接待嘉实基金等多家机,270
379,2022/4/25,善庄，不坑害股民，点赞,361
380,2022/4/25,亿联网络:亿联网络投资者关系管理档案20220,613
381,2022/4/25,光大证券维持亿联网络买入评级 预计2022年,304
382,2022/4/25,$亿联网络(SZ300628)$只要一平级的，准是下,498
383,2022/4/25,明天大盘诺涨了 这个补跌,369
