id,time,review,read_volume
296,2022/5/11,$维科技术(SH600152)$就问你们服不服这个垃圾股，套完,438
297,2022/5/11,没有走出底部，买了浪费时间,455
298,2022/5/11,$维科技术(SH600152)$喂喂喂，大兄弟，电池板块上天啦,456
299,2022/5/11,$维科技术(SH600152)$这伙计不跟板块和大盘的吗？浪费,477
300,2022/5/11,2货不跟大盘涨的,452
301,2022/5/11,$维科技术(SH600152)$人气直线下降，这个月没戏,461
302,2022/5/11,$维科技术(SH600152)$今天怎么还这个样子啊，快拉涨停,442
303,2022/5/11,电池板块都涨疯了你一动不动装呢,467
304,2022/5/11,垃圾股票，切莫逗留。撤。$维科技术(SH600152)$,450
305,2022/5/11,$维科技术(SH600152)$持续更新中,679
306,2022/5/11,$维科技术(SH600152)$砯崖转石万壑雷,486
307,2022/5/11,孕线，胎，是鬼还是仙，明天一阳指，指地还是天,513
308,2022/5/10,今天是庄在倒腾啥？谁知道吗？8毛那一百一十万股是咋,794
309,2022/5/10,股市轮流涨...明天也该轮到涨停啦！,416
310,2022/5/10,600152:维科技术2021年年度股东大会会议资料,801
311,2022/5/10,转发,407
312,2022/5/10,这个庄太狗了，5.37全仓买入，一直在这个位置织布，看,679
313,2022/5/10,$维科技术(SH600152)$明天可以唱多？,397
314,2022/5/10,5月9号业绩说明会与股东交流的结果怎么没有公布啊？,438
315,2022/5/10,尾盘我5.34放托盘帮你们顶啊，顶到主力不敢再打压了。,459
316,2022/5/10,$维科技术(SH600152)$毁我青春,611
317,2022/5/10,昨天红旗飘飘，今天垂头丧气,446
318,2022/5/10,$维科技术(SH600152)$打回原形,411
319,2022/5/10,$维科技术(SH600152)$2点半了，开始你的表演吧！,514
320,2022/5/10,$维科技术(SH600152)$早上追高被埋了[哭],422
321,2022/5/10,$维科技术(SH600152)$为什么总是5.38庄家整活来的。,426
322,2022/5/10,故意的200手200手的压单这个庄想洗但是洗不走人,451
323,2022/5/10,$维科技术(SH600152)$卖了卖了，不跟你耗时间了,562
324,2022/5/10,这庄股,389
325,2022/5/10,这菜鸡，人家整个板块全涨，他一个人跌真够可以的,388
326,2022/5/10,明天必反包！出嫁人不打诳语。,423
327,2022/5/10,$维科技术(SH600152)$这种股票怎么还会有人买,396
328,2022/5/10,6块多买的咋办,521
329,2022/5/10,压着35出货,519
330,2022/5/10,$维科技术(SH600152)$这是要起飞的前奏。大家稳住,564
331,2022/5/10,$维科技术(SH600152)$为什么人家st，维科凭什么没有st,569
332,2022/5/10,$维科技术(SH600152)$KTV和ICU轮流切换,556
333,2022/5/10,跌停的节奏，拭目以待,584
334,2022/5/10,这个庄股，小散莫入，赶紧举报。,380
335,2022/5/10,维科技术5月10日盘中跌幅达5%,631
336,2022/5/10,$维科技术(SH600152)$维克主力咋不，！害的小散们倾家,557
337,2022/5/10,$维科技术(SH600152)$这也太恶心了吧,388
